timestamp,asset,exchange,price,bid,ask,spread,volume,spread_avg_L5,spread_avg_L5_pct
2025-08-08T16:00:00.221933+00:00,ADA-USD,Coinbase,0.7818,0.7817,0.7819,0.000200000000000089,205771.6219635,0.0006000000000000449,0.07674597083653682
2025-08-08T16:00:01.282385+00:00,ADA-USD,Coinbase,0.7818,0.7817,0.7819,0.000200000000000089,205771.6219635,0.0006000000000000449,0.07674597083653682
2025-08-08T16:00:02.430975+00:00,ADA-USD,Coinbase,0.78155,0.7815,0.7816,9.999999999998899e-05,42909.69556505,0.0004999999999999449,0.06397543343355447
2025-08-08T16:00:03.225606+00:00,ADA-USD,Coinbase,0.78155,0.7815,0.7816,9.999999999998899e-05,42445.17806505,0.0004999999999999449,0.06397543343355447
2025-08-08T16:00:04.370019+00:00,ADA-USD,Coinbase,0.78155,0.7815,0.7816,9.999999999998899e-05,42445.17806505,0.0004999999999999449,0.06397543343355447
2025-08-08T16:00:05.415225+00:00,ADA-USD,Coinbase,0.7815,0.7814,0.7816,0.00019999999999997797,73382.29159505,0.0005999999999999339,0.07677543186179576
2025-08-08T16:00:06.223037+00:00,ADA-USD,Coinbase,0.7815,0.7814,0.7816,0.00019999999999997797,73382.29159505,0.0005999999999999339,0.07677543186179576
2025-08-08T16:00:07.204461+00:00,ADA-USD,Coinbase,0.7815,0.7814,0.7816,0.00019999999999997797,73382.29159505,0.0005999999999999339,0.07677543186179576
2025-08-08T16:00:08.381815+00:00,ADA-USD,Coinbase,0.7817000000000001,0.7816,0.7818,0.000200000000000089,147901.22523103,0.0006000000000000449,0.07675578866573428
2025-08-08T16:00:09.200170+00:00,ADA-USD,Coinbase,0.7817000000000001,0.7816,0.7818,0.000200000000000089,147901.22523103,0.0006000000000000449,0.07675578866573428
2025-08-08T16:00:10.207442+00:00,ADA-USD,Coinbase,0.7817000000000001,0.7816,0.7818,0.000200000000000089,147901.22523103,0.0006000000000000449,0.07675578866573428
2025-08-08T16:00:11.402267+00:00,ADA-USD,Coinbase,0.782,0.7819,0.7821,0.00019999999999997797,180655.43028186,0.0005999999999999339,0.07672634271098899
2025-08-08T16:00:12.239771+00:00,ADA-USD,Coinbase,0.782,0.7819,0.7821,0.00019999999999997797,143073.99522971,0.0005999999999999339,0.07672634271098899
2025-08-08T16:00:13.208678+00:00,ADA-USD,Coinbase,0.782,0.7819,0.7821,0.00019999999999997797,143073.99522971,0.0005999999999999339,0.07672634271098899
2025-08-08T16:00:14.343886+00:00,ADA-USD,Coinbase,0.7821,0.782,0.7822,0.00019999999999997797,157837.97590645,0.0006000000000000449,0.07671653241274069
2025-08-08T16:00:15.202013+00:00,ADA-USD,Coinbase,0.7821,0.782,0.7822,0.00019999999999997797,157837.97590645,0.0006000000000000449,0.07671653241274069
2025-08-08T16:00:16.205626+00:00,ADA-USD,Coinbase,0.7821,0.782,0.7822,0.00019999999999997797,157837.97590645,0.0006000000000000449,0.07671653241274069
2025-08-08T16:00:17.375233+00:00,ADA-USD,Coinbase,0.7821,0.782,0.7822,0.00019999999999997797,143296.73343204,0.0006000000000000449,0.07671653241274069
2025-08-08T16:00:18.203567+00:00,ADA-USD,Coinbase,0.7821,0.782,0.7822,0.00019999999999997797,143296.73343204,0.0006000000000000449,0.07671653241274069
2025-08-08T16:00:19.215542+00:00,ADA-USD,Coinbase,0.7821,0.782,0.7822,0.00019999999999997797,143296.73343204,0.0006000000000000449,0.07671653241274069
2025-08-08T16:00:20.381418+00:00,ADA-USD,Coinbase,0.78205,0.782,0.7821,9.999999999998899e-05,73978.57545445999,0.000500000000000056,0.06393453104022197
2025-08-08T16:00:21.210741+00:00,ADA-USD,Coinbase,0.78205,0.782,0.7821,9.999999999998899e-05,81482.04414253,0.000500000000000056,0.06393453104022197
2025-08-08T16:00:22.210404+00:00,ADA-USD,Coinbase,0.78205,0.782,0.7821,9.999999999998899e-05,81482.04414253,0.000500000000000056,0.06393453104022197
