timestamp,asset,exchange,price,bid,ask,spread,volume,spread_avg_L20,spread_avg_L20_pct
2025-07-18T08:00:09.202580,BTC-USD,Coinbase,65270.85,65256.1,65285.6,29.5,125,29.502424,0.0452
2025-07-18T08:01:09.202580,BTC-USD,Coinbase,65263.62,65247.08,65280.16,33.09,92,33.088655,0.0507
2025-07-18T08:02:09.202580,BTC-USD,Coinbase,65274.2,65259.15,65289.25,30.09,140,30.091406,0.0461
2025-07-18T08:03:09.202580,BTC-USD,Coinbase,65264.31,65247.28,65281.34,34.07,141,34.06797,0.0522
2025-07-18T08:04:09.202580,BTC-USD,Coinbase,65262.49,65245.62,65279.36,33.74,149,33.740707,0.0517
2025-07-18T08:05:09.202580,BTC-USD,Coinbase,65265.85,65250.84,65280.86,30.02,75,30.022291,0.046
2025-07-18T08:06:09.202580,BTC-USD,Coinbase,65273.18,65256.83,65289.53,32.7,98,32.701863,0.0501
2025-07-18T08:07:09.202580,BTC-USD,Coinbase,65257.07,65239.81,65274.33,34.52,77,34.52099,0.0529
2025-07-18T08:08:09.202580,BTC-USD,Coinbase,65260.17,65245.29,65275.05,29.76,77,29.758638,0.0456
2025-07-18T08:09:09.202580,BTC-USD,Coinbase,65271.27,65254.95,65287.59,32.64,77,32.635635,0.05
2025-07-18T08:10:09.202580,BTC-USD,Coinbase,65256.17,65240.74,65271.6,30.87,57,30.866168,0.0473
2025-07-18T08:11:09.202580,BTC-USD,Coinbase,65260.2,65242.32,65278.08,35.76,50,35.76259,0.0548
2025-07-18T08:12:09.202580,BTC-USD,Coinbase,65269.26,65252.09,65286.43,34.33,146,34.331631,0.0526
2025-07-18T08:13:09.202580,BTC-USD,Coinbase,65271.19,65256.28,65286.1,29.83,129,29.828934,0.0457
2025-07-18T08:14:09.202580,BTC-USD,Coinbase,65265.12,65247.82,65282.42,34.59,112,34.590514,0.053
2025-07-18T08:15:09.202580,BTC-USD,Coinbase,65267.6,65249.68,65285.52,35.83,50,35.831912,0.0549
2025-07-18T08:16:09.202580,BTC-USD,Coinbase,65268.87,65251.44,65286.3,34.85,67,34.853577,0.0534
2025-07-18T08:17:09.202580,BTC-USD,Coinbase,65265.18,65247.75,65282.61,34.85,88,34.851606,0.0534
2025-07-18T08:18:09.202580,BTC-USD,Coinbase,65269.99,65253.44,65286.54,33.09,59,33.091885,0.0507
2025-07-18T08:19:09.202580,BTC-USD,Coinbase,65274.84,65257.93,65291.75,33.81,134,33.812367,0.0518
2025-07-18T08:20:09.202580,BTC-USD,Coinbase,65259.18,65243.03,65275.33,32.3,58,32.303294,0.0495
2025-07-18T08:21:09.202580,BTC-USD,Coinbase,65259.03,65241.25,65276.81,35.57,133,35.566171,0.0545
2025-07-18T08:22:09.202580,BTC-USD,Coinbase,65265.33,65249.41,65281.25,31.85,53,31.849481,0.0488
2025-07-18T08:23:09.202580,BTC-USD,Coinbase,65274.47,65258.09,65290.85,32.77,57,32.767784,0.0502
2025-07-18T08:24:09.202580,BTC-USD,Coinbase,65275.95,65259.24,65292.66,33.42,95,33.421286,0.0512
2025-07-18T08:25:09.202580,BTC-USD,Coinbase,65257.23,65240.56,65273.9,33.35,113,33.346445,0.0511
2025-07-18T08:26:09.202580,BTC-USD,Coinbase,65266.9,65249.64,65284.16,34.53,70,34.52619,0.0529
2025-07-18T08:27:09.202580,BTC-USD,Coinbase,65261.57,65245.35,65277.79,32.44,127,32.435,0.0497
2025-07-18T08:28:09.202580,BTC-USD,Coinbase,65267.1,65251.89,65282.31,30.41,70,30.414469,0.0466
2025-07-18T08:29:09.202580,BTC-USD,Coinbase,65272.5,65255.5,65289.5,34.01,100,34.006972,0.0521
2025-07-18T08:30:09.202580,BTC-USD,Coinbase,65264.68,65246.93,65282.43,35.5,108,35.503986,0.0544
2025-07-18T08:31:09.202580,BTC-USD,Coinbase,65271.04,65254.62,65287.46,32.83,134,32.831333,0.0503
2025-07-18T08:32:09.202580,BTC-USD,Coinbase,65267.87,65250.44,65285.3,34.85,107,34.853043,0.0534
2025-07-18T08:33:09.202580,BTC-USD,Coinbase,65272.54,65255.73,65289.35,33.62,64,33.615358,0.0515
2025-07-18T08:34:09.202580,BTC-USD,Coinbase,65264.86,65247.37,65282.35,34.98,86,34.981965,0.0536
2025-07-18T08:35:09.202580,BTC-USD,Coinbase,65260.34,65245.1,65275.58,30.48,124,30.476579,0.0467
2025-07-18T08:36:09.202580,BTC-USD,Coinbase,65262.73,65246.64,65278.82,32.17,53,32.174526,0.0493
2025-07-18T08:37:09.202580,BTC-USD,Coinbase,65268.86,65252.54,65285.18,32.63,56,32.63443,0.05
2025-07-18T08:38:09.202580,BTC-USD,Coinbase,65266.28,65250.68,65281.88,31.2,88,31.197282,0.0478
2025-07-18T08:39:09.202580,BTC-USD,Coinbase,65262.47,65247.07,65277.87,30.8,97,30.803886,0.0472
2025-07-18T08:40:09.202580,BTC-USD,Coinbase,65267.56,65250.39,65284.73,34.33,96,34.330737,0.0526
2025-07-18T08:41:09.202580,BTC-USD,Coinbase,65259.19,65242.74,65275.64,32.89,149,32.890632,0.0504
2025-07-18T08:42:09.202580,BTC-USD,Coinbase,65275.06,65260.14,65289.98,29.83,126,29.830702,0.0457
2025-07-18T08:43:09.202580,BTC-USD,Coinbase,65278.24,65261.14,65295.34,34.21,134,34.205798,0.0524
2025-07-18T08:44:09.202580,BTC-USD,Coinbase,65264.12,65246.53,65281.71,35.18,112,35.177361,0.0539
2025-07-18T08:45:09.202580,BTC-USD,Coinbase,65263.15,65246.41,65279.89,33.48,105,33.479996,0.0513
2025-07-18T08:46:09.202580,BTC-USD,Coinbase,65260.61,65245.34,65275.88,30.54,141,30.541965,0.0468
2025-07-18T08:47:09.202580,BTC-USD,Coinbase,65265.86,65249.9,65281.82,31.92,56,31.915006,0.0489
2025-07-18T08:48:09.202580,BTC-USD,Coinbase,65264.5,65246.75,65282.25,35.5,110,35.503888,0.0544
2025-07-18T08:49:09.202580,BTC-USD,Coinbase,65271.29,65256.34,65286.24,29.89,79,29.894251,0.0458
2025-07-18T08:50:09.202580,BTC-USD,Coinbase,65268.18,65250.82,65285.54,34.72,58,34.722672,0.0532
