timestamp,asset,exchange,price,bid,ask,spread,volume,spread_avg_L20,spread_avg_L20_pct
2025-07-17T00:00:09.202580,BTC-USD,Coinbase,65062.99,65046.92,65079.06,32.14,139,32.141117,0.0494
2025-07-17T00:01:09.202580,BTC-USD,Coinbase,65071.78,65054.15,65089.41,35.27,108,35.268905,0.0542
2025-07-17T00:02:09.202580,BTC-USD,Coinbase,65078.82,65062.29,65095.35,33.06,102,33.060041,0.0508
2025-07-17T00:03:09.202580,BTC-USD,Coinbase,65079.09,65063.15,65095.03,31.89,119,31.888754,0.049
2025-07-17T00:04:09.202580,BTC-USD,Coinbase,65065.32,65047.88,65082.76,34.88,132,34.875012,0.0536
2025-07-17T00:05:09.202580,BTC-USD,Coinbase,65081.89,65064.68,65099.1,34.43,79,34.42832,0.0529
2025-07-17T00:06:09.202580,BTC-USD,Coinbase,65080.57,65063.26,65097.88,34.62,137,34.622863,0.0532
2025-07-17T00:07:09.202580,BTC-USD,Coinbase,65065.88,65048.64,65083.12,34.48,58,34.484916,0.053
2025-07-17T00:08:09.202580,BTC-USD,Coinbase,65079.4,65062.87,65095.93,33.06,100,33.060335,0.0508
2025-07-17T00:09:09.202580,BTC-USD,Coinbase,65068.12,65052.73,65083.51,30.78,62,30.777221,0.0473
2025-07-17T00:10:09.202580,BTC-USD,Coinbase,65068.22,65053.19,65083.25,30.06,62,30.061518,0.0462
2025-07-17T00:11:09.202580,BTC-USD,Coinbase,65077.99,65062.31,65093.67,31.37,129,31.367591,0.0482
2025-07-17T00:12:09.202580,BTC-USD,Coinbase,65075.77,65058.23,65093.31,35.08,97,35.07584,0.0539
2025-07-17T00:13:09.202580,BTC-USD,Coinbase,65068.04,65053.04,65083.04,30.0,114,29.996366,0.0461
2025-07-17T00:14:09.202580,BTC-USD,Coinbase,65072.74,65055.76,65089.72,33.97,74,33.96797,0.0522
2025-07-17T00:15:09.202580,BTC-USD,Coinbase,65078.69,65063.79,65093.59,29.81,59,29.80604,0.0458
2025-07-17T00:16:09.202580,BTC-USD,Coinbase,65071.8,65057.16,65086.44,29.28,60,29.28231,0.045
2025-07-17T00:17:09.202580,BTC-USD,Coinbase,65083.38,65067.63,65099.13,31.5,108,31.500356,0.0484
2025-07-17T00:18:09.202580,BTC-USD,Coinbase,65071.31,65055.27,65087.35,32.08,91,32.080156,0.0493
2025-07-17T00:19:09.202580,BTC-USD,Coinbase,65080.23,65062.82,65097.64,34.82,73,34.817923,0.0535
2025-07-17T00:20:09.202580,BTC-USD,Coinbase,65065.5,65049.23,65081.77,32.53,90,32.53275,0.05
2025-07-17T00:21:09.202580,BTC-USD,Coinbase,65068.78,65050.98,65086.58,35.59,108,35.592623,0.0547
2025-07-17T00:22:09.202580,BTC-USD,Coinbase,65073.95,65057.23,65090.67,33.45,115,33.44801,0.0514
2025-07-17T00:23:09.202580,BTC-USD,Coinbase,65079.5,65063.88,65095.12,31.24,60,31.23816,0.048
2025-07-17T00:24:09.202580,BTC-USD,Coinbase,65084.07,65068.48,65099.66,31.18,107,31.17527,0.0479
2025-07-17T00:25:09.202580,BTC-USD,Coinbase,65074.7,65057.1,65092.3,35.21,60,35.205413,0.0541
2025-07-17T00:26:09.202580,BTC-USD,Coinbase,65074.54,65058.82,65090.26,31.43,134,31.431003,0.0483
2025-07-17T00:27:09.202580,BTC-USD,Coinbase,65073.15,65056.52,65089.78,33.25,85,33.25238,0.0511
2025-07-17T00:28:09.202580,BTC-USD,Coinbase,65082.52,65066.57,65098.47,31.89,112,31.890435,0.049
2025-07-17T00:29:09.202580,BTC-USD,Coinbase,65068.31,65053.47,65083.15,29.67,81,29.671149,0.0456
2025-07-17T00:30:09.202580,BTC-USD,Coinbase,65074.36,65058.32,65090.4,32.08,76,32.081659,0.0493
2025-07-17T00:31:09.202580,BTC-USD,Coinbase,65072.71,65056.64,65088.78,32.15,101,32.145919,0.0494
2025-07-17T00:32:09.202580,BTC-USD,Coinbase,65078.59,65062.65,65094.53,31.89,79,31.888509,0.049
2025-07-17T00:33:09.202580,BTC-USD,Coinbase,65081.3,65065.29,65097.31,32.02,140,32.02,0.0492
2025-07-17T00:34:09.202580,BTC-USD,Coinbase,65066.55,65049.34,65083.76,34.42,55,34.420205,0.0529
2025-07-17T00:35:09.202580,BTC-USD,Coinbase,65083.74,65066.59,65100.89,34.3,64,34.299131,0.0527
2025-07-17T00:36:09.202580,BTC-USD,Coinbase,65073.25,65056.23,65090.27,34.03,105,34.03331,0.0523
2025-07-17T00:37:09.202580,BTC-USD,Coinbase,65074.84,65060.0,65089.68,29.67,54,29.674127,0.0456
2025-07-17T00:38:09.202580,BTC-USD,Coinbase,65068.78,65053.03,65084.53,31.49,138,31.49329,0.0484
