timestamp,asset,exchange,price,bid,ask,spread,volume,spread_avg_L20,spread_avg_L20_pct
2025-07-17T16:00:09.202580,BTC-USD,Coinbase,65169.66,65154.18,65185.14,30.96,106,30.955588,0.0475
2025-07-17T16:01:09.202580,BTC-USD,Coinbase,65166.09,65149.08,65183.1,34.02,139,34.016699,0.0522
2025-07-17T16:02:09.202580,BTC-USD,Coinbase,65170.11,65152.87,65187.35,34.47,131,34.474988,0.0529
2025-07-17T16:03:09.202580,BTC-USD,Coinbase,65166.15,65149.79,65182.51,32.71,125,32.713407,0.0502
2025-07-17T16:04:09.202580,BTC-USD,Coinbase,65177.06,65162.0,65192.12,30.11,106,30.111802,0.0462
2025-07-17T16:05:09.202580,BTC-USD,Coinbase,65163.45,65146.28,65180.62,34.34,135,34.341138,0.0527
2025-07-17T16:06:09.202580,BTC-USD,Coinbase,65168.56,65152.63,65184.49,31.87,136,31.867426,0.0489
2025-07-17T16:07:09.202580,BTC-USD,Coinbase,65161.29,65145.16,65177.42,32.25,99,32.254839,0.0495
2025-07-17T16:08:09.202580,BTC-USD,Coinbase,65178.16,65163.33,65192.99,29.66,76,29.656063,0.0455
2025-07-17T16:09:09.202580,BTC-USD,Coinbase,65167.8,65152.32,65183.28,30.95,130,30.954705,0.0475
2025-07-17T16:10:09.202580,BTC-USD,Coinbase,65178.99,65161.75,65196.23,34.48,139,34.479686,0.0529
2025-07-17T16:11:09.202580,BTC-USD,Coinbase,65164.81,65148.62,65181.0,32.39,111,32.386911,0.0497
2025-07-17T16:12:09.202580,BTC-USD,Coinbase,65167.82,65152.99,65182.65,29.65,102,29.651358,0.0455
2025-07-17T16:13:09.202580,BTC-USD,Coinbase,65163.86,65148.45,65179.27,30.82,96,30.822506,0.0473
2025-07-17T16:14:09.202580,BTC-USD,Coinbase,65171.02,65155.9,65186.14,30.24,102,30.239353,0.0464
2025-07-17T16:15:09.202580,BTC-USD,Coinbase,65162.03,65144.37,65179.69,35.32,93,35.31782,0.0542
2025-07-17T16:16:09.202580,BTC-USD,Coinbase,65176.47,65161.64,65191.3,29.66,127,29.655294,0.0455
2025-07-17T16:17:09.202580,BTC-USD,Coinbase,65170.79,65154.86,65186.72,31.87,149,31.868516,0.0489
2025-07-17T16:18:09.202580,BTC-USD,Coinbase,65178.49,65160.89,65196.09,35.2,109,35.196385,0.054
2025-07-17T16:19:09.202580,BTC-USD,Coinbase,65175.73,65160.38,65191.08,30.7,123,30.697769,0.0471
2025-07-17T16:20:09.202580,BTC-USD,Coinbase,65175.91,65158.48,65193.34,34.87,131,34.869112,0.0535
2025-07-17T16:21:09.202580,BTC-USD,Coinbase,65170.12,65154.67,65185.57,30.89,142,30.890637,0.0474
2025-07-17T16:22:09.202580,BTC-USD,Coinbase,65176.12,65160.58,65191.66,31.09,132,31.089009,0.0477
2025-07-17T16:23:09.202580,BTC-USD,Coinbase,65167.92,65150.36,65185.48,35.13,102,35.125509,0.0539
2025-07-17T16:24:09.202580,BTC-USD,Coinbase,65168.91,65153.79,65184.03,30.24,91,30.238374,0.0464
2025-07-17T16:25:09.202580,BTC-USD,Coinbase,65171.09,65153.36,65188.82,35.45,99,35.453073,0.0544
2025-07-17T16:26:09.202580,BTC-USD,Coinbase,65166.33,65151.54,65181.12,29.59,113,29.585514,0.0454
2025-07-17T16:27:09.202580,BTC-USD,Coinbase,65164.54,65148.61,65180.47,31.87,124,31.86546,0.0489
2025-07-17T16:28:09.202580,BTC-USD,Coinbase,65177.51,65159.72,65195.3,35.59,111,35.58692,0.0546
2025-07-17T16:29:09.202580,BTC-USD,Coinbase,65174.31,65159.58,65189.04,29.46,81,29.458788,0.0452
2025-07-17T16:30:09.202580,BTC-USD,Coinbase,65177.45,65162.36,65192.54,30.18,85,30.177159,0.0463
2025-07-17T16:31:09.202580,BTC-USD,Coinbase,65173.85,65156.68,65191.02,34.35,115,34.346619,0.0527
2025-07-17T16:32:09.202580,BTC-USD,Coinbase,65169.39,65153.85,65184.93,31.09,59,31.085799,0.0477
2025-07-17T16:33:09.202580,BTC-USD,Coinbase,65174.26,65157.87,65190.65,32.78,136,32.782653,0.0503
2025-07-17T16:34:09.202580,BTC-USD,Coinbase,65164.01,65149.28,65178.74,29.45,101,29.454133,0.0452
2025-07-17T16:35:09.202580,BTC-USD,Coinbase,65181.39,65166.66,65196.12,29.46,129,29.461988,0.0452
2025-07-17T16:36:09.202580,BTC-USD,Coinbase,65180.85,65165.4,65196.3,30.9,65,30.895723,0.0474
2025-07-17T16:37:09.202580,BTC-USD,Coinbase,65168.05,65150.45,65185.65,35.19,75,35.190747,0.054
2025-07-17T16:38:09.202580,BTC-USD,Coinbase,65174.83,65158.99,65190.67,31.67,143,31.674967,0.0486
2025-07-17T16:39:09.202580,BTC-USD,Coinbase,65170.87,65155.42,65186.32,30.89,137,30.890992,0.0474
2025-07-17T16:40:09.202580,BTC-USD,Coinbase,65175.85,65159.91,65191.79,31.87,125,31.870991,0.0489
2025-07-17T16:41:09.202580,BTC-USD,Coinbase,65176.89,65161.15,65192.63,31.48,119,31.480438,0.0483
2025-07-17T16:42:09.202580,BTC-USD,Coinbase,65167.84,65151.42,65184.26,32.84,104,32.844591,0.0504
2025-07-17T16:43:09.202580,BTC-USD,Coinbase,65172.61,65154.95,65190.27,35.32,71,35.323555,0.0542
2025-07-17T16:44:09.202580,BTC-USD,Coinbase,65167.66,65150.06,65185.26,35.19,66,35.190536,0.054
2025-07-17T16:45:09.202580,BTC-USD,Coinbase,65177.36,65160.9,65193.82,32.91,126,32.914567,0.0505
2025-07-17T16:46:09.202580,BTC-USD,Coinbase,65182.31,65167.09,65197.53,30.44,111,30.440139,0.0467
2025-07-17T16:47:09.202580,BTC-USD,Coinbase,65173.94,65158.2,65189.68,31.48,64,31.479013,0.0483
2025-07-17T16:48:09.202580,BTC-USD,Coinbase,65166.23,65148.93,65183.53,34.6,83,34.603268,0.0531
2025-07-17T16:49:09.202580,BTC-USD,Coinbase,65182.88,65167.07,65198.69,31.61,138,31.613697,0.0485
2025-07-17T16:50:09.202580,BTC-USD,Coinbase,65177.68,65160.21,65195.15,34.94,108,34.935236,0.0536
2025-07-17T16:51:09.202580,BTC-USD,Coinbase,65172.21,65156.93,65187.49,30.57,51,30.565766,0.0469
2025-07-17T16:52:09.202580,BTC-USD,Coinbase,65164.17,65149.41,65178.93,29.52,137,29.519369,0.0453
2025-07-17T16:53:09.202580,BTC-USD,Coinbase,65170.89,65155.05,65186.73,31.67,99,31.673053,0.0486
2025-07-17T16:54:09.202580,BTC-USD,Coinbase,65171.32,65153.95,65188.69,34.74,132,34.736314,0.0533
2025-07-17T16:55:09.202580,BTC-USD,Coinbase,65174.08,65158.93,65189.23,30.31,98,30.305947,0.0465
2025-07-17T16:56:09.202580,BTC-USD,Coinbase,65174.14,65159.22,65189.06,29.85,94,29.849756,0.0458
2025-07-17T16:57:09.202580,BTC-USD,Coinbase,65169.92,65155.06,65184.78,29.72,62,29.717484,0.0456
2025-07-17T16:58:09.202580,BTC-USD,Coinbase,65167.21,65150.36,65184.06,33.69,81,33.691448,0.0517
2025-07-17T16:59:09.202580,BTC-USD,Coinbase,65166.85,65151.01,65182.69,31.67,135,31.671089,0.0486
2025-07-17T17:00:09.202580,BTC-USD,Coinbase,65176.49,65159.97,65193.01,33.04,89,33.04448,0.0507
2025-07-17T17:01:09.202580,BTC-USD,Coinbase,65182.54,65166.6,65198.48,31.87,84,31.874262,0.0489
2025-07-17T17:02:09.202580,BTC-USD,Coinbase,65177.2,65161.85,65192.55,30.7,140,30.698461,0.0471
